BaseFreq,RunFreq,AdjFreq,I,P,Var1,Var2,Var3,Var4,Var5
1900,1900,0,313,414,419,6,23,23,0,
1900,1900,0,249,339,337,7,23,23,0,
1900,1900,0,194,247,245,8,23,23,0,
1900,1900,0,130,125,124,9,23,23,0,
1900,1900,0,122,17,17,10,23,23,0,
1900,1900,0,119,-14,-12,11,23,23,0,
1900,1900,0,119,-14,-12,11,23,23,0,
1900,1900,0,175,102,104,12,23,23,0,
1900,1900,0,327,341,344,13,23,23,0,
1900,1900,0,343,441,440,14,23,23,0,
1900,1900,0,341,442,440,15,23,23,0,
1900,1900,0,317,420,419,16,23,23,0,
1900,1900,0,302,398,397,17,23,23,0,
1900,1900,0,287,370,371,18,23,23,0,
1900,1900,0,253,330,333,19,23,23,0,
1900,1900,0,187,241,241,20,23,23,0,
1900,1900,0,125,113,111,21,23,23,0,
1900,1900,0,125,-2,-1,22,23,23,0,
1900,1900,0,140,-50,-50,0,23,23,0,
1900,1900,0,165,-95,-95,1,23,23,0,
1900,1900,0,168,-118,-118,2,23,23,0,
1900,1900,0,146,-94,-88,3,23,23,0,
1900,1900,0,128,4,34,4,23,23,0,
1900,1900,0,323,285,337,5,23,23,0,
1900,1900,0,339,415,414,6,23,23,0,
1900,1900,0,339,415,414,6,23,23,0,
1900,1900,0,241,339,339,7,23,23,0,
1900,1900,0,195,244,247,8,23,23,0,
1900,1900,0,131,127,125,9,23,23,0,
1900,1900,0,121,19,17,10,23,23,0,
1900,1900,0,118,-12,-14,11,23,23,0,
1900,1900,0,175,105,102,12,23,23,0,
1900,1900,0,330,345,341,13,23,23,0,
1900,1900,0,342,443,441,14,23,23,0,
1900,1900,0,338,438,442,15,22,23,0,
1900,1900,0,319,423,420,16,22,23,0,
1900,1900,0,303,400,398,17,22,23,0,
1900,1900,0,288,373,370,18,22,23,0,
1900,1900,0,254,333,330,19,22,23,0,
1900,1900,0,188,243,241,20,22,23,0,
1900,1900,0,125,114,113,21,22,23,0,
1900,1900,0,126,0,-2,22,22,23,0,
1900,1900,0,139,-49,-50,0,22,23,0,
1900,1900,0,164,-94,-95,1,22,23,0,
1900,1900,0,168,-117,-118,2,22,23,0,
1900,1900,0,168,-117,-118,2,22,23,0,
1900,1900,0,145,-94,-94,3,22,23,0,
1900,1900,0,124,-1,4,4,22,23,0,
1900,1900,0,313,273,285,5,22,23,0,
1900,1900,0,334,409,415,6,22,23,0,
1900,1900,0,242,340,339,7,22,23,0,
1900,1900,0,191,242,244,8,22,23,0,
1900,1900,0,132,128,127,9,22,23,0,
1900,1900,0,122,19,19,10,22,23,0,
1900,1900,0,118,-11,-12,11,22,23,0,
1900,1900,0,176,105,105,12,22,23,0,
1900,1900,0,331,347,345,13,22,23,0,
1900,1900,0,340,439,443,14,22,23,0,
1900,1900,0,341,441,438,15,22,23,0,
1900,1900,0,316,421,423,16,24,23,0,
1900,1900,0,302,399,400,17,24,23,0,
1900,1900,0,286,371,373,18,24,23,0,
1900,1900,0,254,332,333,19,24,23,0,
1900,1900,0,187,242,243,20,24,23,0,
1900,1900,0,187,242,243,20,24,23,0,
1900,1900,0,125,114,114,21,24,23,0,
1900,1900,0,125,0,0,22,24,23,0,
1900,1900,0,140,-49,-49,0,24,23,0,
1900,1900,0,165,-95,-94,1,24,23,0,
1900,1900,0,168,-117,-117,2,24,23,0,
1900,1900,0,133,-78,-94,3,24,23,0,
1900,1900,0,181,90,-1,4,24,23,0,
1900,1900,0,355,398,273,5,24,23,0,
1900,1900,0,307,408,409,6,24,23,0,
1900,1900,0,267,355,340,7,24,23,0,
1900,1900,0,181,239,242,8,24,23,0,
1900,1900,0,132,128,128,9,24,23,0,
1900,1900,0,121,19,19,10,24,23,0,
1900,1900,0,119,-12,-11,11,24,23,0,
1900,1900,0,172,102,105,12,24,23,0,
1900,1900,0,327,341,347,13,24,23,0,
1900,1900,0,346,443,439,14,24,23,0,
1900,1900,0,339,441,441,15,22,23,0,
1900,1900,0,315,419,421,16,22,23,0,
1900,1900,0,315,419,421,16,22,23,0,
1900,1900,0,304,400,399,17,22,23,0,
1900,1900,0,286,372,371,18,22,23,0,
1900,1900,0,255,332,332,19,22,23,0,
1900,1900,0,188,242,242,20,22,23,0,
1900,1900,0,125,114,114,21,22,23,0,
1900,1900,0,124,0,0,22,22,23,0,
1900,1900,0,139,-49,-49,0,22,23,0,
1900,1900,0,164,-95,-95,1,22,23,0,
1900,1900,0,170,-119,-117,2,22,23,0,
1900,1900,0,149,-98,-78,3,22,23,0,
1900,1900,0,117,-20,90,4,22,23,0,
1900,1900,0,280,233,398,5,22,23,0,
1900,1900,0,326,396,408,6,22,23,0,
1900,1900,0,257,351,355,7,22,23,0,
1900,1900,0,185,240,239,8,22,23,0,
1900,1900,0,132,129,128,9,22,23,0,
1900,1900,0,122,20,19,10,22,23,0,
1900,1900,0,118,-10,-12,11,22,23,0,
1900,1900,0,118,-10,-12,11,22,23,0,
1900,1900,0,173,103,102,12,22,23,0,
1900,1900,0,330,343,341,13,22,23,0,
1900,1900,0,342,442,443,14,22,23,0,
1900,1900,0,338,440,441,15,23,23,0,
1900,1900,0,316,422,419,16,23,23,0,
1900,1900,0,303,401,400,17,23,23,0,
1900,1900,0,287,373,372,18,23,23,0,
1900,1900,0,256,335,332,19,23,23,0,
1900,1900,0,187,242,242,20,23,23,0,
1900,1900,0,125,115,114,21,23,23,0,
1900,1900,0,125,0,0,22,23,23,0,
1900,1900,0,141,-49,-49,0,23,23,0,
1900,1900,0,164,-94,-95,1,23,23,0,
1900,1900,0,167,-117,-119,2,23,23,0,
1900,1900,0,139,-87,-98,3,23,23,0,
1900,1900,0,150,45,-20,4,23,23,0,
1900,1900,0,378,363,233,5,23,23,0,
1900,1900,0,301,409,396,6,23,23,0,
1900,1900,0,260,346,351,7,23,23,0,
1900,1900,0,260,346,351,7,23,23,0,
1900,1900,0,190,247,240,8,23,23,0,
1900,1900,0,131,128,129,9,23,23,0,
1900,1900,0,122,19,20,10,23,23,0,
1900,1900,0,120,-14,-10,11,23,23,0,
1900,1900,0,170,98,103,12,23,23,0,
1900,1900,0,325,338,343,13,23,23,0,
1900,1900,0,343,440,442,14,23,23,0,
1900,1900,0,340,441,440,15,23,23,0,
1900,1900,0,317,422,422,16,24,23,0,
1900,1900,0,305,401,401,17,24,23,0,
1900,1900,0,289,374,373,18,24,23,0,
1900,1900,0,255,334,335,19,24,23,0,
1900,1900,0,189,245,242,20,24,23,0,
1900,1900,0,126,116,115,21,24,23,0,
1900,1900,0,125,0,0,22,24,23,0,
1900,1900,0,139,-50,-49,0,24,23,0,
1900,1900,0,164,-94,-94,1,24,23,0,
1900,1900,0,169,-118,-117,2,24,23,0,
1900,1900,0,169,-118,-117,2,24,23,0,
1900,1900,0,143,-92,-87,3,24,23,0,
1900,1900,0,144,29,45,4,24,23,0,
1900,1900,0,353,330,363,5,24,23,0,
1900,1900,0,319,415,409,6,24,23,0,
1900,1900,0,247,341,346,7,24,23,0,
1900,1900,0,197,250,247,8,24,23,0,
1900,1900,0,131,129,128,9,24,23,0,
1900,1900,0,121,19,19,10,24,23,0,
1900,1900,0,119,-15,-14,11,24,23,0,
1900,1900,0,169,96,98,12,24,23,0,
1900,1900,0,323,336,338,13,24,23,0,
1900,1900,0,344,442,440,14,24,23,0,
1900,1900,0,338,440,441,15,22,23,0,
1900,1900,0,315,421,422,16,22,23,0,
1900,1900,0,304,400,401,17,22,23,0,
1900,1900,0,287,373,374,18,22,23,0,
1900,1900,0,256,335,334,19,22,23,0,
1900,1900,0,190,246,245,20,22,23,0,
1900,1900,0,126,117,116,21,22,23,0,
1900,1900,0,126,117,116,21,22,23,0,
1900,1900,0,125,0,0,22,22,23,0,
1900,1900,0,138,-48,-50,0,22,23,0,
1900,1900,0,162,-93,-94,1,22,23,0,
1900,1900,0,168,-117,-118,2,22,23,0,
1900,1900,0,136,-83,-92,3,22,23,0,
1900,1900,0,168,72,29,4,22,23,0,
1900,1900,0,379,394,330,5,22,23,0,
1900,1900,0,296,405,415,6,22,23,0,
1900,1900,0,269,354,341,7,22,23,0,
1900,1900,0,183,244,250,8,22,23,0,
1900,1900,0,133,130,129,9,22,23,0,
1900,1900,0,122,20,19,10,22,23,0,
1900,1900,0,119,-12,-15,11,22,23,0,
1900,1900,0,170,98,96,12,22,23,0,
1900,1900,0,326,338,336,13,22,23,0,
1900,1900,0,342,439,442,14,22,23,0,
1900,1900,0,339,439,440,15,22,23,0,
1900,1900,0,317,423,421,16,24,23,0,
1900,1900,0,317,423,421,16,24,23,0,
1900,1900,0,305,402,400,17,24,23,0,
1900,1900,0,287,373,373,18,24,23,0,
1900,1900,0,255,334,335,19,24,23,0,
1900,1900,0,189,245,246,20,24,23,0,
1900,1900,0,126,117,117,21,24,23,0,
1900,1900,0,125,0,0,22,24,23,0,
1900,1900,0,139,-48,-48,0,24,23,0,
1900,1900,0,164,-94,-93,1,24,23,0,
1900,1900,0,169,-118,-117,2,24,23,0,
1900,1900,0,143,-92,-83,3,24,23,0,
1900,1900,0,142,25,72,4,24,23,0,
1900,1900,0,349,323,394,5,24,23,0,
1900,1900,0,322,417,405,6,24,23,0,
1900,1900,0,245,340,354,7,24,23,0,
1900,1900,0,199,251,244,8,24,23,0,
1900,1900,0,131,130,130,9,24,23,0,
1900,1900,0,121,20,20,10,24,23,0,
1900,1900,0,120,-14,-12,11,24,23,0,
1900,1900,0,167,94,98,12,24,23,0,
1900,1900,0,167,94,98,12,24,23,0,
1900,1900,0,325,335,338,13,24,23,0,
1900,1900,0,345,442,439,14,24,23,0,
1900,1900,0,338,439,439,15,22,23,0,
1900,1900,0,316,421,423,16,22,23,0,
1900,1900,0,304,400,402,17,22,23,0,
1900,1900,0,287,373,373,18,22,23,0,
1900,1900,0,257,335,334,19,22,23,0,
1900,1900,0,189,244,245,20,22,23,0,
1900,1900,0,126,117,117,21,22,23,0,
1900,1900,0,125,0,0,22,22,23,0,
1900,1900,0,139,-49,-48,0,22,23,0,
1900,1900,0,164,-94,-94,1,22,23,0,
1900,1900,0,170,-118,-118,2,22,23,0,
1900,1900,0,145,-93,-92,3,22,23,0,
1900,1900,0,142,25,25,4,22,23,0,
1900,1900,0,345,320,323,5,22,23,0,
1900,1900,0,325,418,417,6,22,23,0,
1900,1900,0,247,343,340,7,22,23,0,
1900,1900,0,247,343,340,7,22,23,0,
1900,1900,0,198,252,251,8,22,23,0,
1900,1900,0,131,131,130,9,22,23,0,
1900,1900,0,120,21,20,10,22,23,0,
1900,1900,0,119,-14,-14,11,22,23,0,
1900,1900,0,165,92,94,12,22,23,0,
1900,1900,0,321,332,335,13,22,23,0,
1900,1900,0,341,436,442,14,22,23,0,
1900,1900,0,338,439,439,15,22,23,0,
1900,1900,0,314,421,421,16,24,23,0,
1900,1900,0,304,400,400,17,24,23,0,
1900,1900,0,287,373,373,18,24,23,0,
1900,1900,0,256,334,335,19,24,23,0,
1900,1900,0,190,245,244,20,24,23,0,
1900,1900,0,127,118,117,21,24,23,0,
1900,1900,0,126,1,0,22,24,23,0,
1900,1900,0,139,-48,-49,0,24,23,0,
1900,1900,0,163,-93,-94,1,24,23,0,
1900,1900,0,170,-119,-118,2,24,23,0,
1900,1900,0,170,-119,-118,2,24,23,0,
1900,1900,0,149,-97,-93,3,24,23,0,
1900,1900,0,121,-10,25,4,24,23,0,
1900,1900,0,304,258,320,5,24,23,0,
1900,1900,0,337,407,418,6,24,23,0,
1900,1900,0,250,349,343,7,24,23,0,
1900,1900,0,190,245,252,8,24,23,0,
1900,1900,0,133,133,131,9,24,23,0,
1900,1900,0,121,21,21,10,24,23,0,
1900,1900,0,119,-12,-14,11,24,23,0,
1900,1900,0,169,97,92,12,24,23,0,
1900,1900,0,325,336,332,13,24,23,0,
1900,1900,0,346,443,436,14,24,23,0,
1900,1900,0,337,441,439,15,22,23,0,
1900,1900,0,316,422,421,16,22,23,0,
1900,1900,0,305,402,400,17,22,23,0,
1900,1900,0,287,373,373,18,22,23,0,
1900,1900,0,257,336,334,19,22,23,0,
1900,1900,0,190,246,245,20,22,23,0,
1900,1900,0,127,119,118,21,22,23,0,
1900,1900,0,127,119,118,21,22,23,0,
1900,1900,0,126,1,1,22,22,23,0,
1900,1900,0,139,-48,-48,0,22,23,0,
1900,1900,0,163,-92,-93,1,22,23,0,
1900,1900,0,168,-116,-119,2,22,23,0,
1900,1900,0,139,-84,-97,3,22,23,0,
1900,1900,0,166,71,-10,4,22,23,0,
1900,1900,0,372,391,258,5,22,23,0,
1900,1900,0,296,404,407,6,22,23,0,
1900,1900,0,272,356,349,7,22,23,0,
1900,1900,0,184,246,245,8,22,23,0,
1900,1900,0,134,133,133,9,22,23,0,
1900,1900,0,120,21,21,10,22,23,0,
1900,1900,0,119,-13,-12,11,22,23,0,
1900,1900,0,166,95,97,12,22,23,0,
1900,1900,0,325,335,336,13,22,23,0,
1900,1900,0,341,439,443,14,22,23,0,
1900,1900,0,336,437,441,15,23,23,0,
1900,1900,0,318,423,422,16,23,23,0,
1900,1900,0,318,423,422,16,23,23,0,
1900,1900,0,305,402,402,17,23,23,0,
1900,1900,0,287,373,373,18,23,23,0,
1900,1900,0,259,337,336,19,23,23,0,
1900,1900,0,192,247,246,20,23,23,0,
1900,1900,0,128,121,119,21,23,23,0,
1900,1900,0,124,2,1,22,23,23,0,
1900,1900,0,138,-48,-48,0,23,23,0,
1900,1900,0,162,-92,-92,1,23,23,0,
1900,1900,0,169,-117,-116,2,23,23,0,
1900,1900,0,145,-92,-84,3,23,23,0,
1900,1900,0,141,24,71,4,23,23,0,
1900,1900,0,349,323,391,5,23,23,0,
1900,1900,0,325,421,404,6,23,23,0,
1900,1900,0,246,343,356,7,23,23,0,
1900,1900,0,202,255,246,8,23,23,0,
1900,1900,0,132,133,133,9,23,23,0,
1900,1900,0,121,22,21,10,23,23,0,
1900,1900,0,119,-14,-13,11,23,23,0,
1900,1900,0,164,90,95,12,23,23,0,
1900,1900,0,164,90,95,12,23,23,0,
1900,1900,0,323,331,335,13,23,23,0,
1900,1900,0,344,439,439,14,23,23,0,
1900,1900,0,337,438,437,15,23,23,0,
1900,1900,0,316,424,423,16,23,23,0,
1900,1900,0,306,402,402,17,23,23,0,
1900,1900,0,288,375,373,18,23,23,0,
1900,1900,0,256,335,337,19,23,23,0,
1900,1900,0,191,247,247,20,23,23,0,
1900,1900,0,127,121,121,21,23,23,0,
1900,1900,0,125,2,2,22,23,23,0,
1900,1900,0,138,-47,-48,0,23,23,0,
1900,1900,0,161,-91,-92,1,23,23,0,
1900,1900,0,170,-119,-117,2,23,23,0,
1900,1900,0,149,-99,-92,3,23,23,0,
1900,1900,0,117,-21,24,4,23,23,0,
1900,1900,0,286,234,323,5,23,23,0,
1900,1900,0,331,398,421,6,23,23,0,
1900,1900,0,259,356,343,7,23,23,0,
1900,1900,0,259,356,343,7,23,23,0,
1900,1900,0,188,246,255,8,23,23,0,
1900,1900,0,134,134,133,9,23,23,0,
1900,1900,0,121,23,22,10,23,23,0,
1900,1900,0,120,-13,-14,11,23,23,0,
1900,1900,0,165,93,90,12,23,23,0,
1900,1900,0,324,333,331,13,23,23,0,
1900,1900,0,345,441,439,14,23,23,0,
1900,1900,0,334,436,438,15,23,23,0,
1900,1900,0,315,419,424,16,23,23,0,
1900,1900,0,308,403,402,17,23,23,0,
1900,1900,0,289,375,375,18,23,23,0,
1900,1900,0,259,339,335,19,23,23,0,
1900,1900,0,190,248,247,20,23,23,0,
1900,1900,0,128,122,121,21,23,23,0,
1900,1900,0,125,2,2,22,23,23,0,
1900,1900,0,139,-47,-47,0,23,23,0,
1900,1900,0,162,-92,-91,1,23,23,0,
1900,1900,0,168,-117,-119,2,23,23,0,
1900,1900,0,140,-87,-99,3,23,23,0,
1900,1900,0,140,-87,-99,3,23,23,0,
1900,1900,0,153,47,-21,4,23,23,0,
1900,1900,0,382,367,234,5,23,23,0,
1900,1900,0,303,410,398,6,23,23,0,
1900,1900,0,264,351,356,7,23,23,0,
1900,1900,0,193,253,246,8,23,23,0,
1900,1900,0,133,133,134,9,23,23,0,
1900,1900,0,120,23,23,10,23,23,0,
1900,1900,0,120,-14,-13,11,23,23,0,
1900,1900,0,164,90,93,12,23,23,0,
1900,1900,0,322,328,333,13,23,23,0,
1900,1900,0,343,439,441,14,23,23,0,
1900,1900,0,336,439,436,15,23,23,0,
1900,1900,0,318,424,419,16,24,23,0,
1900,1900,0,305,402,403,17,24,23,0,
1900,1900,0,288,373,375,18,24,23,0,
1900,1900,0,258,337,339,19,24,23,0,
1900,1900,0,192,249,248,20,24,23,0,
1900,1900,0,128,122,122,21,24,23,0,
1900,1900,0,128,122,122,21,24,23,0,
1900,1900,0,124,3,2,22,24,23,0,
1900,1900,0,135,-45,-47,0,24,23,0,
1900,1900,0,161,-91,-92,1,24,23,0,
1900,1900,0,170,-118,-117,2,24,23,0,
1900,1900,0,149,-97,-87,3,24,23,0,
1900,1900,0,124,-1,47,4,24,23,0,
1900,1900,0,325,282,367,5,24,23,0,
1900,1900,0,343,416,410,6,24,23,0,
1900,1900,0,243,346,351,7,24,23,0,
1900,1900,0,200,252,253,8,24,23,0,
1900,1900,0,135,136,133,9,24,23,0,
1900,1900,0,121,23,23,10,24,23,0,
1900,1900,0,120,-13,-14,11,24,23,0,
1900,1900,0,166,91,90,12,24,23,0,
1900,1900,0,322,329,328,13,24,23,0,
1900,1900,0,344,439,439,14,24,23,0,
1900,1900,0,334,437,439,15,22,23,0,
1900,1900,0,314,420,424,16,22,23,0,
1900,1900,0,303,399,402,17,22,23,0,
1900,1900,0,303,399,402,17,22,23,0,
1900,1900,0,286,371,373,18,22,23,0,
1900,1900,0,258,336,337,19,22,23,0,
1900,1900,0,192,249,249,20,22,23,0,
1900,1900,0,128,123,122,21,22,23,0,
1900,1900,0,125,3,3,22,22,23,0,
1900,1900,0,138,-47,-45,0,22,23,0,
1900,1900,0,164,-93,-91,1,22,23,0,
1900,1900,0,170,-118,-118,2,22,23,0,
1900,1900,0,143,-90,-97,3,22,23,0,
1900,1900,0,148,38,-1,4,22,23,0,
1900,1900,0,373,353,282,5,22,23,0,
1900,1900,0,309,415,416,6,22,23,0,
1900,1900,0,257,348,346,7,22,23,0,
1900,1900,0,197,256,252,8,22,23,0,
1900,1900,0,133,135,136,9,22,23,0,
1900,1900,0,121,23,23,10,22,23,0,
1900,1900,0,121,-15,-13,11,22,23,0,
1900,1900,0,163,87,91,12,22,23,0,
1900,1900,0,163,87,91,12,22,23,0,
1900,1900,0,320,326,329,13,22,23,0,
1900,1900,0,345,439,439,14,22,23,0,
1900,1900,0,337,440,437,15,22,23,0,
1900,1900,0,318,424,420,16,24,23,0,
1900,1900,0,308,404,399,17,24,23,0,
1900,1900,0,289,375,371,18,24,23,0,
1900,1900,0,259,338,336,19,24,23,0,
1900,1900,0,193,250,249,20,24,23,0,
1900,1900,0,128,123,123,21,24,23,0,
1900,1900,0,124,3,3,22,24,23,0,
1900,1900,0,137,-46,-47,0,24,23,0,
1900,1900,0,161,-91,-93,1,24,23,0,
1900,1900,0,170,-118,-118,2,24,23,0,
1900,1900,0,147,-94,-90,3,24,23,0,
1900,1900,0,135,14,38,4,24,23,0,
1900,1900,0,338,307,353,5,24,23,0,
1900,1900,0,336,422,415,6,24,23,0,
1900,1900,0,244,345,348,7,24,23,0,
1900,1900,0,203,256,256,8,24,23,0,
1900,1900,0,203,256,256,8,24,23,0,
1900,1900,0,133,135,135,9,24,23,0,
1900,1900,0,120,25,23,10,24,23,0,
1900,1900,0,120,-14,-15,11,24,23,0,
1900,1900,0,163,86,87,12,24,23,0,
1900,1900,0,321,326,326,13,24,23,0,
1900,1900,0,345,441,439,14,24,23,0,
1900,1900,0,332,436,440,15,22,23,0,
1900,1900,0,312,419,424,16,22,23,0,
1900,1900,0,304,400,404,17,22,23,0,
1900,1900,0,288,373,375,18,22,23,0,
1900,1900,0,260,337,338,19,22,23,0,
1900,1900,0,193,250,250,20,22,23,0,
1900,1900,0,129,124,123,21,22,23,0,
1900,1900,0,125,4,3,22,22,23,0,
1900,1900,0,137,-46,-46,0,22,23,0,
1900,1900,0,162,-91,-91,1,22,23,0,
1900,1900,0,171,-119,-118,2,22,23,0,
1900,1900,0,146,-97,-94,3,22,23,0,
1900,1900,0,146,-97,-94,3,22,23,0,
1900,1900,0,130,5,14,4,22,23,0,
1900,1900,0,334,294,307,5,22,23,0,
1900,1900,0,337,419,422,6,22,23,0,
1900,1900,0,246,346,345,7,22,23,0,
1900,1900,0,202,255,256,8,22,23,0,
1900,1900,0,133,136,135,9,22,23,0,
1900,1900,0,121,24,25,10,22,23,0,
1900,1900,0,121,-14,-14,11,22,23,0,
1900,1900,0,163,87,86,12,22,23,0,
1900,1900,0,319,324,326,13,22,23,0,
1900,1900,0,345,438,441,14,22,23,0,
1900,1900,0,337,438,436,15,22,23,0,
1900,1900,0,318,424,419,16,24,23,0,
1900,1900,0,306,402,400,17,24,23,0,
1900,1900,0,289,374,373,18,24,23,0,
1900,1900,0,259,339,337,19,24,23,0,
1900,1900,0,192,250,250,20,24,23,0,
1900,1900,0,128,124,124,21,24,23,0,
1900,1900,0,124,3,4,22,24,23,0,
1900,1900,0,124,3,4,22,24,23,0,
1900,1900,0,137,-46,-46,0,24,23,0,
1900,1900,0,159,-89,-91,1,24,23,0,
1900,1900,0,168,-116,-119,2,24,23,0,
1900,1900,0,147,-94,-97,3,24,23,0,
1900,1900,0,129,7,5,4,24,23,0,
1900,1900,0,342,303,294,5,24,23,0,
1900,1900,0,336,419,419,6,24,23,0,
1900,1900,0,247,347,346,7,24,23,0,
1900,1900,0,202,255,255,8,24,23,0,
1900,1900,0,133,136,136,9,24,23,0,
1900,1900,0,120,24,24,10,24,23,0,
1900,1900,0,121,-15,-14,11,24,23,0,
1900,1900,0,161,85,87,12,24,23,0,
1900,1900,0,321,324,324,13,24,23,0,
1900,1900,0,344,439,438,14,24,23,0,
1900,1900,0,334,438,438,15,22,23,0,
1900,1900,0,315,422,424,16,22,23,0,
1900,1900,0,306,402,402,17,22,23,0,
1900,1900,0,306,402,402,17,22,23,0,
1900,1900,0,290,375,374,18,22,23,0,
1900,1900,0,261,340,339,19,22,23,0,
1900,1900,0,195,254,250,20,22,23,0,
1900,1900,0,129,126,124,21,22,23,0,
1900,1900,0,124,5,3,22,22,23,0,
1900,1900,0,136,-45,-46,0,22,23,0,
1900,1900,0,161,-90,-89,1,22,23,0,
1900,1900,0,172,-119,-116,2,22,23,0,
1900,1900,0,150,-99,-94,3,22,23,0,
1900,1900,0,118,-16,7,4,22,23,0,
1900,1900,0,300,251,303,5,22,23,0,
1900,1900,0,343,409,419,6,22,23,0,
1900,1900,0,254,356,347,7,22,23,0,
1900,1900,0,194,250,255,8,22,23,0,
1900,1900,0,136,139,136,9,22,23,0,
1900,1900,0,121,25,24,10,22,23,0,
1900,1900,0,120,-14,-15,11,22,23,0,
1900,1900,0,163,86,85,12,22,23,0,
1900,1900,0,320,323,324,13,22,23,0,
1900,1900,0,320,323,324,13,22,23,0,
1900,1900,0,341,436,439,14,22,23,0,
1900,1900,0,334,437,438,15,22,23,0,
1900,1900,0,317,423,422,16,24,23,0,
1900,1900,0,306,402,402,17,24,23,0,
1900,1900,0,289,375,375,18,24,23,0,
1900,1900,0,259,340,340,19,24,23,0,
1900,1900,0,194,252,254,20,24,23,0,
1900,1900,0,129,127,126,21,24,23,0,
1900,1900,0,125,4,5,22,24,23,0,
1900,1900,0,137,-45,-45,0,24,23,0,
1900,1900,0,160,-88,-90,1,24,23,0,
1900,1900,0,167,-115,-119,2,24,23,0,
1900,1900,0,138,-85,-99,3,24,23,0,
1900,1900,0,164,65,-16,4,24,23,0,
1900,1900,0,380,390,251,5,24,23,0,
1900,1900,0,297,408,409,6,24,23,0,
1900,1900,0,274,360,356,7,24,23,0,
1900,1900,0,187,251,250,8,24,23,0,
1900,1900,0,187,251,250,8,24,23,0,
1900,1900,0,136,138,139,9,24,23,0,
1900,1900,0,121,26,25,10,24,23,0,
1900,1900,0,121,-13,-14,11,24,23,0,
1900,1900,0,162,86,86,12,24,23,0,
1900,1900,0,323,326,323,13,24,23,0,
1900,1900,0,344,439,436,14,24,23,0,
1900,1900,0,332,436,437,15,22,23,0,
1900,1900,0,315,422,423,16,22,23,0,
1900,1900,0,305,401,402,17,22,23,0,
1900,1900,0,286,370,375,18,22,23,0,
1900,1900,0,260,337,340,19,22,23,0,
1900,1900,0,195,253,252,20,22,23,0,
1900,1900,0,130,128,127,21,22,23,0,
1900,1900,0,125,5,4,22,22,23,0,
1900,1900,0,138,-46,-45,0,22,23,0,
1900,1900,0,161,-89,-88,1,22,23,0,
1900,1900,0,170,-117,-115,2,22,23,0,
1900,1900,0,147,-96,-85,3,22,23,0,
1900,1900,0,132,10,65,4,22,23,0,
1900,1900,0,132,10,65,4,22,23,0,
1900,1900,0,342,305,390,5,22,23,0,
1900,1900,0,337,422,408,6,22,23,0,
1900,1900,0,249,349,360,7,22,23,0,
1900,1900,0,204,257,251,8,22,23,0,
1900,1900,0,134,139,138,9,22,23,0,
1900,1900,0,120,26,26,10,22,23,0,
1900,1900,0,121,-16,-13,11,22,23,0,
1900,1900,0,159,81,86,12,22,23,0,
1900,1900,0,320,321,326,13,22,23,0,
1900,1900,0,344,439,439,14,22,23,0,
1900,1900,0,332,436,436,15,23,23,0,
1900,1900,0,317,424,422,16,23,23,0,
1900,1900,0,307,403,401,17,23,23,0,
1900,1900,0,289,375,370,18,23,23,0,
1900,1900,0,260,341,337,19,23,23,0,
1900,1900,0,194,253,253,20,23,23,0,
1900,1900,0,130,128,128,21,23,23,0,
1900,1900,0,124,6,5,22,23,23,0,
1900,1900,0,124,6,5,22,23,23,0,
1900,1900,0,136,-45,-46,0,23,23,0,
1900,1900,0,158,-88,-89,1,23,23,0,
1900,1900,0,170,-118,-117,2,23,23,0,
1900,1900,0,150,-100,-96,3,23,23,0,
1900,1900,0,115,-25,10,4,23,23,0,
1900,1900,0,278,226,305,5,23,23,0,
1900,1900,0,322,395,422,6,23,23,0,
1900,1900,0,269,363,349,7,23,23,0,
1900,1900,0,186,248,257,8,23,23,0,
1900,1900,0,136,139,139,9,23,23,0,
1900,1900,0,122,26,26,10,23,23,0,
1900,1900,0,121,-14,-16,11,23,23,0,
1900,1900,0,163,85,81,12,23,23,0,
1900,1900,0,320,322,321,13,23,23,0,
1900,1900,0,344,439,439,14,23,23,0,
1900,1900,0,333,438,436,15,23,23,0,
1900,1900,0,315,422,424,16,23,23,0,
1900,1900,0,306,401,403,17,23,23,0,
1900,1900,0,286,372,375,18,23,23,0,
1900,1900,0,286,372,375,18,23,23,0,
1900,1900,0,258,337,341,19,23,23,0,
1900,1900,0,195,254,253,20,23,23,0,
1900,1900,0,130,129,128,21,23,23,0,
1900,1900,0,124,6,6,22,23,23,0,
1900,1900,0,139,-45,-45,0,23,23,0,
1900,1900,0,160,-89,-88,1,23,23,0,
1900,1900,0,171,-118,-118,2,23,23,0,
1900,1900,0,146,-96,-100,3,23,23,0,
1900,1900,0,133,10,-25,4,23,23,0,
1900,1900,0,349,310,226,5,23,23,0,
1900,1900,0,332,420,395,6,23,23,0,
1900,1900,0,249,348,363,7,23,23,0,
1900,1900,0,204,259,248,8,23,23,0,
1900,1900,0,134,138,139,9,23,23,0,
1900,1900,0,121,26,26,10,23,23,0,
1900,1900,0,122,-17,-14,11,23,23,0,
1900,1900,0,158,79,85,12,23,23,0,
1900,1900,0,319,318,322,13,23,23,0,
1900,1900,0,319,318,322,13,23,23,0,
1900,1900,0,345,439,439,14,23,23,0,
1900,1900,0,332,435,438,15,23,23,0,
1900,1900,0,319,424,422,16,23,23,0,
